hotel,arrival_date_month,country,total_night_stay,latitude,longitude
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,0,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,December,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,0,39.399872,-8.224454
Resort Hotel,February,620,0,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,December,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,April,620,2,39.399872,-8.224454
Resort Hotel,April,620,3,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,April,620,2,39.399872,-8.224454
Resort Hotel,April,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,February,620,0,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,January,620,3,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,February,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,May,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,January,620,1,39.399872,-8.224454
Resort Hotel,January,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,May,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,6,39.399872,-8.224454
Resort Hotel,February,620,6,39.399872,-8.224454
Resort Hotel,February,620,14,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,January,620,3,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,4,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,June,620,1,39.399872,-8.224454
Resort Hotel,February,620,5,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,November,620,4,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,May,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,5,39.399872,-8.224454
Resort Hotel,March,620,5,39.399872,-8.224454
Resort Hotel,February,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,June,620,5,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,February,620,6,39.399872,-8.224454
Resort Hotel,October,620,0,39.399872,-8.224454
Resort Hotel,February,620,6,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,May,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,September,620,1,39.399872,-8.224454
Resort Hotel,January,620,2,39.399872,-8.224454
Resort Hotel,January,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,May,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,6,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,June,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,May,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,November,620,1,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,February,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,April,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,December,620,2,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,April,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,April,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,7,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,7,39.399872,-8.224454
Resort Hotel,March,620,6,39.399872,-8.224454
Resort Hotel,March,620,6,39.399872,-8.224454
Resort Hotel,March,620,6,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,April,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,10,39.399872,-8.224454
Resort Hotel,March,620,5,39.399872,-8.224454
Resort Hotel,March,620,4,39.399872,-8.224454
Resort Hotel,April,620,2,39.399872,-8.224454
Resort Hotel,June,620,1,39.399872,-8.224454
Resort Hotel,October,620,1,39.399872,-8.224454
Resort Hotel,January,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,3,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,1,39.399872,-8.224454
Resort Hotel,March,620,0,39.399872,-8.224454
Resort Hotel,March,620,2,39.399872,-8.224454
